imovel_Id;tipoImovel;valorImovel;areaRealPrivativa;latitude;longitude;quartos;banho;suites;vagaGaragem;valorCondominio;valorIptu;Cidade;Regiao;Bairro;Endereco
365516;Apartamento 2 quartos;345000;80;-19,8274529;-43,975337;2;2;1;2;1;1;belo-horizonte;pampulha;Santa M�nica;None
1787173;Apartamento 3 quartos;345000;95;-19,9307456;-43,912615;3;3;1;1;382,86;99,93;belo-horizonte;leste;Novo S�o Lucas;None
3248938;�rea Privativa;345000;140;-19,8922866;-43,9972195;2;2;1;2;240;127;belo-horizonte;pampulha;Castelo;None
3249220;Apartamento 3 quartos;345000;89;-19,8879631;-43,8943073;3;2;1;2;250;92,85;belo-horizonte;leste;Nova Vista;None
3261647;Apartamento 3 quartos;345000;80;-19,864149;-43,998195;3;1;1;2;490;93;belo-horizonte;pampulha;Bandeirantes (pampulha);None
3278587;Conjunto de salas;345075;35;-19,9578531;-43,9578298;0;1;0;1;620;170;belo-horizonte;oeste;Estoril;None
3239748;Apartamento 3 quartos;348000;100;-19,9792365;-43,9658238;3;1;1;2;380;148,32;belo-horizonte;oeste;Buritis;None
29171;Apartamento 3 quartos;349000;70;-19,8773448;-43,9831206;3;2;1;2;300;0,01;belo-horizonte;pampulha;Ouro Preto;None
351041;Apartamento 3 quartos;349000;85;-19,9410416;-43,968813;3;3;1;2;200;103,54;belo-horizonte;oeste;Nova Granada;None
412044;Apartamento 3 quartos;349000;69;-19,86761;-43,9852002;3;1;1;1;350;780;belo-horizonte;pampulha;Ouro Preto;None
1113361;Apartamento 3 quartos;349000;74;-19,9362606;-43,967689;3;2;0;1;481,51;83;belo-horizonte;oeste;Alto Barroca;None
1617255;�rea Privativa;349000;116;-19,8796584;-43,9910922;3;2;0;1;250;100;belo-horizonte;pampulha;Paquet�;None
2705201;Apartamento 3 quartos;349000;75;-19,9690773;-43,968875;3;1;1;2;440;113,65;belo-horizonte;oeste;Buritis;None
3258743;Apartamento 3 quartos;349000;80;-19,921001;-43,978011;3;2;1;2;320;77;belo-horizonte;noroeste;Padre Eust�quio;None
3258955;Apartamento 3 quartos;349000;78;-19,9130679;-43,9312343;3;2;1;2;300;98;belo-horizonte;leste;Col�gio Batista;None
3261371;Apartamento 3 quartos;349000;84;-19,964559;-43,970161;3;3;1;1;200;38,07;belo-horizonte;oeste;Estrela Dalva;None
3263230;Apartamento 3 quartos;349000;75;-19,8815073;-43,9248804;3;2;1;2;200;142;belo-horizonte;leste;Cidade Nova;None
3265643;Apartamento 3 quartos;349000;154;-19,8223412;-43,9817335;3;1;1;1;250;90;belo-horizonte;pampulha;Santa M�nica;None
3267713;Casa;349000;152;-19,8328971;-43,8603291;3;3;1;2;0;182,89;belo-horizonte;oeste;Ind�strias;None
6699;Apartamento 3 quartos;350000;114;-19,9287179;-43,9115043;3;3;1;1;250;48,75;belo-horizonte;leste;S�o Lucas;None
7520;Apartamento 2 quartos;350000;78;-19,8840548;-43,9180257;2;2;1;1;600;149;belo-horizonte;nordeste;Uni�o;None
38202;Apartamento 3 quartos;350000;84;-19,9358527;-43,9746399;3;3;1;1;350;95,52;belo-horizonte;oeste;Nova Su�ssa;None
41434;Cobertura;350000;91;-19,9892612;-43,9965973;3;2;0;1;19800809,12;67,16;belo-horizonte;barreiro;Diamante;None
49027;Apartamento 3 quartos;350000;95;-19,948555;-43,9430557;3;2;1;1;550;99,35;belo-horizonte;centro-sul;Santo Ant�nio;None
49696;Apartamento 2 quartos;350000;55;-19,9505014;-43,9442324;2;2;1;1;56;122,4;belo-horizonte;centro-sul;Santo Ant�nio;None
51284;Apartamento 3 quartos;350000;76;-19,8680901;-43,9301876;3;2;1;2;520;1026;belo-horizonte;nordeste;Palmares;None
54237;Apartamento 2 quartos;350000;70;-19,9484466;-43,9462112;2;2;1;1;430;106,59;belo-horizonte;centro-sul;Santo Ant�nio;None
57098;Apartamento 4 quartos;350000;115;-19,8397287;-43,9829763;4;2;1;1;190;60;belo-horizonte;pampulha;Santa Am�lia;None
57288;Apartamento 3 quartos;350000;72;-19,9870853;-44,0071626;3;1;1;2;120;46;belo-horizonte;barreiro;Barreiro;None
57306;Apartamento 3 quartos;350000;72;-19,987096;-44,007188;3;1;1;2;120;46;belo-horizonte;barreiro;Barreiro de Cima;None
67100;Apartamento 1 quarto;350000;27;-19,947246;-43,9209013;1;0;1;1;700;106,67;belo-horizonte;centro-sul;Serra;None
128936;Apartamento 3 quartos;350000;65;-19,9029495;-43,9795239;3;1;1;1;340;77,44;belo-horizonte;noroeste;Cai�aras;None
129692;Apartamento 3 quartos;350000;72;-19,8727703;-43,9909476;3;1;1;1;400;70;belo-horizonte;pampulha;Ouro Preto;None
136812;Casa geminada;350000;72;-19,8805111;-43,9144377;2;2;0;2;0;63,27;belo-horizonte;nordeste;Fern�o Dias;None
139628;�rea Privativa;350000;87;-19,8974786;-43,9509685;4;1;2;1;250;64,2;belo-horizonte;noroeste;S�o Crist�v�o;None
143145;Cobertura;350000;110;0;0;3;2;0;1;130;54;belo-horizonte;noroeste;Carlos Prates;None
146812;Apartamento 3 quartos;350000;80;-19,9080231;-43,9194772;3;1;0;1;420;82,29;belo-horizonte;leste;Sagrada Fam�lia;None
147006;Apart-hotel;350000;22;-19,9375251;-43,9381514;0;0;0;1;800;135;belo-horizonte;centro-sul;Funcion�rios;None
147065;Apart-hotel;350000;22;-19,9375251;-43,9381514;1;1;1;1;850;135;belo-horizonte;centro-sul;Funcion�rios;None
147324;Apart-hotel;350000;22;-19,9388131;-43,9327901;1;1;1;1;850;135;belo-horizonte;centro-sul;Funcion�rios;None
147335;Apart-hotel;350000;22;-19,9375251;-43,9381514;1;1;1;1;850;135;belo-horizonte;centro-sul;Funcion�rios;None
148885;Apartamento 3 quartos;350000;105;-19,9122511;-43,9299431;3;1;0;1;250;51;belo-horizonte;leste;Floresta;None
158249;Casa;350000;59;-19,9778765;-43,981552;2;2;0;0;0;70,1;belo-horizonte;oeste;Palmeiras;None
160675;Apartamento 3 quartos;350000;68;-19,9548354;-43,9761308;3;1;1;2;280;100;belo-horizonte;oeste;Bet�nia;None
164064;Apartamento 3 quartos;350000;85;-19,8881128;-43,9945612;3;1;1;2;450;92,23;belo-horizonte;pampulha;Castelo;None
165180;Casa;350000;150;-19,9567166;-43,9733108;3;2;1;2;0;74,58;belo-horizonte;oeste;Hava�;None
168357;Apart-hotel;350000;25;-19,9264106;-43,9462078;1;1;1;1;1200;154,23;belo-horizonte;centro-sul;Lourdes;None
172934;Cobertura;350000;90;-19,856815;-43,950266;2;2;0;1;410;70;belo-horizonte;pampulha;Jaragu�;None
310883;Apartamento 3 quartos;350000;91;-19,9352549;-43,9798836;3;3;1;1;200;59,82;belo-horizonte;oeste;Jardim Am�rica;None
336415;Cobertura;350000;106;-19,9623306;-43,9728586;2;1;0;1;190;0;belo-horizonte;oeste;Estrela Dalva;None
336680;Apartamento 3 quartos;350000;105;-19,8693715;-43,9194407;3;2;1;1;180;97,5;belo-horizonte;nordeste;Fern�o Dias;None
338066;Apartamento 1 quarto;350000;27;0;0;1;1;1;1;800;115;belo-horizonte;centro-sul;Serra;None
343657;Apartamento 2 quartos;350000;60;-19,9192748;-43,9430662;2;2;0;0;339;0;belo-horizonte;centro-sul;Centro;None
344562;Apartamento 3 quartos;350000;157;-19,8572833;-43,9592267;3;2;1;1;350;80;belo-horizonte;pampulha;Aeroporto;None
346243;Apartamento 1 quarto;350000;48;-19,9458179;-43,9463171;1;1;1;1;496,73;59,48;belo-horizonte;centro-sul;Santo Ant�nio;None
348691;Cobertura;350000;76;-19,903878;-43,913489;1;2;0;1;200;0,01;belo-horizonte;leste;Floresta;None
349596;Casa;350000;120;-19,8566309;-43,9141733;3;3;1;1;0;75,21;belo-horizonte;nordeste;S�o Gabriel;None
349753;Apartamento 3 quartos;350000;80;-19,9202375;-43,9110595;3;2;1;2;325;120,39;belo-horizonte;centro-sul;Santa Efig�nia;None
350718;Apartamento 3 quartos;350000;109;-19,920511;-44,006532;3;2;0;1;450;72;belo-horizonte;noroeste;Calif�rnia;None
361296;Apartamento 3 quartos;350000;90;-19,9411059;-43,9763625;3;2;1;2;196;93,41;belo-horizonte;oeste;Jardim Am�rica;None
362820;Apartamento 3 quartos;350000;85;-19,8894542;-43,9209456;3;1;1;1;550;1598,57;belo-horizonte;nordeste;Uni�o;None
364198;Apartamento 3 quartos;350000;86;-19,8881393;-43,9962937;3;1;1;2;250;95;belo-horizonte;pampulha;Castelo;None
411405;Apartamento 2 quartos;350000;84;-19,8979232;-43,9320266;2;1;0;1;300;1095,74;belo-horizonte;leste;Gra�a;None
496069;Apartamento 3 quartos;350000;130;-19,883339;-43,996282;3;1;1;2;250;140;belo-horizonte;pampulha;Castelo;None
624360;Apartamento 3 quartos;350000;73;-19,8894343;-43,9413447;3;1;1;2;250;452,96;belo-horizonte;nordeste;Renascen�a;None
1011734;Apartamento 3 quartos;350000;93;-19,937422;-43,9780052;3;3;1;1;600;73;belo-horizonte;oeste;Nova Su�ssa;None
1054799;Casa geminada;350000;80;-19,8568172;-43,9424702;3;2;0;1;150;292,5;belo-horizonte;pampulha;Dona Clara;None
1355263;Sala;350000;44;-19,922145;-43,9258793;0;2;0;1;632,23;201;belo-horizonte;centro-sul;Santa Efig�nia;None
1581397;�rea Privativa;350000;110;-19,8277403;-43,9642381;3;1;1;2;75;39,45;belo-horizonte;pampulha;Santa Branca;None
1581704;Cobertura;350000;99;-19,8277403;-43,9642381;2;1;1;2;75;39,45;belo-horizonte;pampulha;Santa Branca;None
1601207;Cobertura;350000;120;-19,9410434;-43,9697497;2;2;0;1;247;141,65;belo-horizonte;oeste;Nova Granada;None
1613681;Apartamento 3 quartos;350000;86;-19,8953864;-43,9975546;3;1;1;2;630;160;belo-horizonte;pampulha;Manac�s;None
1616166;Cobertura;350000;136;-19,9945607;-43,9728512;3;2;0;1;0,01;50;belo-horizonte;barreiro;Fl�vio Marques Lisboa;None
1624527;Apartamento 3 quartos;350000;95;-19,889061;-43,9232;3;2;1;2;300;131,06;belo-horizonte;leste;Cidade Nova;None
1743214;Apartamento 3 quartos;350000;76;-19,883734;-44,001661;3;1;1;2;250;110;belo-horizonte;pampulha;Castelo;None
1783692;Apartamento 3 quartos;350000;110;-19,9268357;-43,9172536;3;3;1;1;400;150;belo-horizonte;centro-sul;Santa Efig�nia;None
1797976;Apartamento 2 quartos;350000;60;-19,9411862;-43,9170097;2;1;0;2;308,68;115,65;belo-horizonte;centro-sul;Serra;None
1823276;Apartamento 2 quartos;350000;63;0;0;2;2;1;2;188,21;86,6;belo-horizonte;pampulha;Castelo;None
1836398;Casa;350000;127;-19,802395;-43,955981;2;1;0;2;0;0;belo-horizonte;venda-nova;Serra Verde (venda Nova);None
2093155;Apartamento 3 quartos;350000;85;-19,8791945;-44,0048115;3;2;1;2;300;100;belo-horizonte;pampulha;Castelo;None
2185994;Casa;350000;115;-19,803398;-43,968733;2;1;0;3;0;47;belo-horizonte;venda-nova;Europa;None
2741792;Casa geminada;350000;229;-19,7940809;-43,946522;4;1;1;2;0;1262;belo-horizonte;venda-nova;Cana�;None
3215475;Casa geminada;350000;71;-19,8210897;-43,9545188;3;3;0;1;30;67;belo-horizonte;venda-nova;S�o Jo�o Batista (venda Nova);None
3228038;Apartamento 3 quartos;350000;95;-19,892204;-43,9958437;3;1;1;2;180;110;belo-horizonte;pampulha;Manac�s;None
3234342;Cobertura;350000;102;-19,94615;-43,9675201;2;2;0;2;175;82,48;belo-horizonte;oeste;Nova Su�ssa;None
3236329;Cobertura;350000;126;-19,993989;-44,022881;4;3;1;1;200;113;belo-horizonte;barreiro;Diamante;None
3239790;Casa geminada;350000;84;-19,8181103;-43,9870537;3;1;2;3;95,4;67;belo-horizonte;venda-nova;Rio Branco;None
3240214;Apartamento 3 quartos;350000;65;-19,9210472;-43,9141018;3;1;0;1;260;103,88;belo-horizonte;centro-sul;Santa Efig�nia;None
3241215;Apartamento 3 quartos;350000;85;-19,8782913;-44,0106382;3;1;1;2;200;10;belo-horizonte;pampulha;Serrano;None
3241223;Apartamento 3 quartos;350000;85;-19,8782913;-44,0106382;3;1;1;2;200;10;belo-horizonte;pampulha;Serrano;None
3244686;Apartamento 2 quartos;350000;94;-19,9218285;-43,9482224;2;1;0;0;700;0;belo-horizonte;centro-sul;Barro Preto;None
3245554;Apartamento 3 quartos;350000;80;-19,8748134;-43,9915778;3;1;1;2;450;70;belo-horizonte;pampulha;Ouro Preto;None
3245613;Apartamento 3 quartos;350000;65;0;0;2;1;1;2;260;115,84;belo-horizonte;pampulha;Manac�s;None
3246339;Sala;350000;62;-19,9317604;-43,9257018;0;2;0;0;690;187;belo-horizonte;centro-sul;Funcion�rios;None
3249648;Apartamento 3 quartos;350000;80;-19,8744755;-43,9939458;3;1;1;2;450;70;belo-horizonte;pampulha;Ouro Preto;None
3249690;Lote-�rea-Terreno;350000;360;-19,8685416;-44,0130444;0;0;0;0;0;50;belo-horizonte;pampulha;Itatiaia;None
3250050;Apartamento 3 quartos;350000;110;-19,9012347;-43,9282235;3;1;0;1;505;77;belo-horizonte;leste;Cidade Nova;None
3251603;Apartamento 3 quartos;350000;100;-19,9283789;-43,9179627;3;3;1;1;300;95;belo-horizonte;leste;S�o Lucas;None
3252861;Apartamento 3 quartos;350000;112;0;0;3;2;1;1;210;90;belo-horizonte;leste;S�o Lucas;None
3253442;Apartamento 3 quartos;350000;85;-19,833021;-43,967248;3;1;1;1;400;108,28;belo-horizonte;pampulha;Santa Am�lia;None
3253917;Apartamento 3 quartos;350000;93;-19,9210521;-43,9409053;3;2;0;0;570;113,77;belo-horizonte;centro-sul;Centro;None
3254849;�rea Privativa;350000;115;0;0;3;1;1;1;170;95;belo-horizonte;pampulha;Ouro Preto;None
3255134;Apartamento 3 quartos;350000;70;-19,8858972;-43,9399507;3;2;1;1;310;87;belo-horizonte;nordeste;Ipiranga;None
3255157;Apartamento 2 quartos;350000;60;-19,8973118;-43,9981763;2;1;1;2;250;100;belo-horizonte;pampulha;Manac�s;None
3256511;Apartamento 3 quartos;350000;83;-19,8923142;-43,9008165;3;2;1;1;200;115,81;belo-horizonte;leste;Boa Vista;None
3256879;Apartamento 3 quartos;350000;70;-19,8279533;-43,9399164;3;2;1;1;263;86;belo-horizonte;norte;Floramar;None
3257025;Apartamento 3 quartos;350000;63;-19,918647;-44,0095808;3;2;1;2;330;132,81;belo-horizonte;noroeste;Conjunto Calif�rnia;None
3257501;Apartamento 3 quartos;350000;110;-19,9263485;-43,9350814;3;2;0;0;925;132;belo-horizonte;centro-sul;Centro;None
3258700;Cobertura;350000;100;-19,8636101;-43,9818246;2;3;1;2;350;100;belo-horizonte;pampulha;Ouro Preto;None
3259584;Apartamento 2 quartos;350000;72;-19,9396467;-43,9769823;2;2;0;1;372;102,5;belo-horizonte;oeste;Jardim Am�rica;None
3260046;Apartamento 2 quartos;350000;75;-19,8868017;-43,9222262;2;2;1;1;337;139;belo-horizonte;leste;Cidade Nova;None
3260838;Apartamento 3 quartos;350000;140;-19,8012976;-43,9932918;3;1;1;2;0,01;1;belo-horizonte;venda-nova;Maria Helena;None
3265179;Apartamento 3 quartos;350000;115;-19,9351576;-43,9749449;3;1;1;2;150;85;belo-horizonte;oeste;Nova Su�ssa;None
3267280;�rea Privativa;350000;97;-19,8651969;-43,9440332;2;2;1;2;230;99,05;belo-horizonte;pampulha;Jaragu�;None
3270978;Apartamento 2 quartos;350000;73;-19,927706;-43,990117;2;1;0;1;385;125,61;belo-horizonte;noroeste;Cora��o Eucar�stico;None
3313766;Apartamento 3 quartos;350000;90;0;0;3;1;1;2;313;780;belo-horizonte;pampulha;Paquet�;None
3332429;Sala;350000;136;-19,9201278;-43,9403048;0;0;0;0;580;171,48;belo-horizonte;centro-sul;Centro;None
140146;Sala;350800;35;-19,9351451;-43,9319474;0;0;0;0;1;1;belo-horizonte;centro-sul;Funcion�rios;None
140187;Sala;350800;35;-19,9351451;-43,9319474;0;0;0;0;1;1;belo-horizonte;centro-sul;Funcion�rios;None
65377;Apart-hotel;351000;22;-19,9371376;-43,9469171;1;0;1;0;780;148,2;belo-horizonte;centro-sul;Cidade Jardim;None
3250871;�rea Privativa;353000;122;-19,952844;-43,976647;3;1;0;2;250;120;belo-horizonte;oeste;Hava�;None
31401;Apartamento 3 quartos;355000;98;-19,9034334;-43,9703471;3;3;1;1;350;72,61;belo-horizonte;noroeste;Cai�aras;None
127968;Casa;355000;120;-19,9017136;-44,0140156;3;1;1;5;0;109,04;belo-horizonte;noroeste;Gl�ria;None
129237;�rea Privativa;355000;93;-19,9066262;-43,9426367;3;1;1;1;180;72;belo-horizonte;nordeste;Lagoinha;None
338871;Apartamento 2 quartos;355000;64;-19,8943712;-43,9295123;2;2;0;1;338;104;belo-horizonte;leste;Gra�a;None
353313;�rea Privativa;355000;109;-20,0054236;-44,0117833;2;2;1;2;200;1,5;belo-horizonte;barreiro;Barreiro;None
3236441;Cobertura;355000;160;-19,8742517;-43,9028445;3;2;0;2;150;165,56;belo-horizonte;nordeste;Goi�nia;None
3266385;Apartamento 3 quartos;355000;82;-19,8714884;-43,9344673;3;1;1;1;230;118,93;belo-horizonte;;Santa Cruz;None
3216970;Apartamento 3 quartos;356000;100;-19,86237;-43,940179;3;2;1;4;293,03;78,13;belo-horizonte;pampulha;Dona Clara;None
3264658;Apartamento 2 quartos;356842;72;-19,8683348;-43,9822603;2;2;1;2;291;84,43;belo-horizonte;pampulha;Ouro Preto;None
3257940;Apartamento 2 quartos;357000;75;-19,9493547;-43,9570512;2;2;1;2;650;260;belo-horizonte;centro-sul;Luxemburgo;None
363093;Apartamento 1 quarto;357192;28;-19,935547;-43,929664;1;1;1;2;250;115;belo-horizonte;centro-sul;Funcion�rios;None
1672211;Conjunto de salas;358000;64;-19,9672028;-43,9574075;0;2;0;2;600;170;belo-horizonte;oeste;Estoril;None
363090;Apartamento 1 quarto;358620;43;-19,935547;-43,929664;1;1;1;2;250;115;belo-horizonte;centro-sul;Funcion�rios;None
36183;�rea Privativa;359000;70;-19,8046996;-43,981497;3;2;1;2;1;1;belo-horizonte;venda-nova;Let�cia;None
209004;Apartamento 3 quartos;359000;69;-19,935554;-43,9685791;3;2;1;2;212;118,78;belo-horizonte;oeste;Barroca;None
331411;Apartamento 3 quartos;359000;107;-19,8741391;-43,9559431;3;2;1;2;160;104,43;belo-horizonte;pampulha;S�o Francisco;None
3238521;Cobertura;359000;180;-19,9392197;-43,9812778;3;3;1;1;250;58,5;belo-horizonte;oeste;Nova Su�ssa;None
3247446;Apartamento 3 quartos;359000;138;-19,8963224;-43,9316068;3;2;1;1;200;73;belo-horizonte;nordeste;Nova Floresta;None
3260724;Apartamento 3 quartos;359000;75;-19,9831852;-44,0239836;3;1;1;2;220;100,64;belo-horizonte;barreiro;Barreiro;None
13475;Apartamento 3 quartos;360000;75;-19,8854352;-43,9946055;3;1;1;2;250;98;belo-horizonte;pampulha;Castelo;None
41963;Apartamento 3 quartos;360000;96;-19,922723;-43,9368618;3;1;0;0;384;89;belo-horizonte;centro-sul;Centro;None
42294;Apartamento 3 quartos;360000;115;-19,9581946;-43,9448394;3;2;1;1;240;163,83;belo-horizonte;centro-sul;Santa L�cia;None
61695;Casa geminada;360000;90;-19,8759537;-44,0003807;2;2;0;2;0;70;belo-horizonte;pampulha;Castelo;None
63671;Apartamento 3 quartos;360000;97;-19,9367359;-43,977644;3;3;1;1;280;92;belo-horizonte;oeste;Nova Su�ssa;None
64556;Apartamento 2 quartos;360000;70;-19,9310969;-43,9152651;2;1;0;1;300;60,68;belo-horizonte;leste;S�o Lucas;None
129583;Cobertura;360000;115;-19,8993443;-43,8933046;2;2;0;1;225;100;belo-horizonte;leste;Boa Vista;None
138626;Apartamento 3 quartos;360000;105;-19,8578776;-43,9592346;3;1;1;2;250;80,95;belo-horizonte;pampulha;S�o Luiz (pampulha);None
141320;Apartamento 3 quartos;360000;93;-19,8736222;-43,9859933;3;1;1;2;775;170;belo-horizonte;pampulha;Ouro Preto;None
143226;Apartamento 3 quartos;360000;90;-19,9198345;-43,9400027;3;1;0;0;535;0;belo-horizonte;centro-sul;Centro;None
148112;Apartamento 3 quartos;360000;105;-19,8576816;-43,9592427;3;1;1;2;250;80,95;belo-horizonte;pampulha;Aeroporto;None
158192;Apartamento 3 quartos;360000;88;-19,8948528;-43,9981775;3;2;1;2;580;146,27;belo-horizonte;pampulha;Manac�s;None
161651;Apartamento 3 quartos;360000;83;-19,8738247;-43,9157115;3;2;1;2;260;99,09;belo-horizonte;nordeste;Fern�o Dias;None
172698;Apartamento 3 quartos;360000;85;-19,9191749;-43,9818335;3;2;0;1;300;83,35;belo-horizonte;noroeste;Padre Eust�quio;None
175062;Apartamento 3 quartos;360000;80;-19,9223148;-43,9460817;3;2;0;0;400;100;belo-horizonte;centro-sul;Barro Preto;None
192441;Apartamento 3 quartos;360000;100;-19,8728883;-43,992599;3;2;1;2;250;100,87;belo-horizonte;pampulha;Ouro Preto;None
207788;Apartamento 2 quartos;360000;70;-19,9493997;-43,9388182;2;2;1;1;220;0,01;belo-horizonte;centro-sul;S�o Pedro;None
336515;Apartamento 3 quartos;360000;89;-19,8918997;-43,9309564;3;2;1;3;300;140;belo-horizonte;nordeste;Silveira;None
338104;�rea Privativa;360000;100;-19,8819633;-43,9325426;2;2;1;2;400;78;belo-horizonte;nordeste;Ipiranga;None
344903;Apartamento 3 quartos;360000;59;-19,9409621;-43,9590067;3;2;0;1;600;112;belo-horizonte;oeste;Graja�;None
355889;D�plex;360000;145;-19,9335516;-43,9671246;3;3;1;1;300;0;belo-horizonte;oeste;Barroca;None
357995;Sala;360000;45;-19,9221699;-43,9588799;0;1;0;0;250;109;belo-horizonte;oeste;Prado;None
358456;Casa;360000;167;-19,80171;-43,9570973;3;1;0;1;0;663,94;belo-horizonte;venda-nova;Serra Verde (venda Nova);None
363952;Apartamento 3 quartos;360000;101;-19,9273152;-43,9257978;3;2;0;0;150;130,49;belo-horizonte;centro-sul;Santa Efig�nia;None
367426;Apartamento 3 quartos;360000;95;-19,9480005;-43,9216949;3;1;0;1;400;108;belo-horizonte;centro-sul;Anchieta;None
1617607;Apartamento 3 quartos;360000;80;-19,9252242;-43,9403048;3;2;0;0;460;94,58;belo-horizonte;centro-sul;Centro;None
1746891;Apartamento 4 quartos;360000;149;-19,9308179;-43,9138706;4;2;1;2;365;117,21;belo-horizonte;leste;S�o Lucas;None
1796046;Apartamento 3 quartos;360000;90;-19,9564345;-43,9673545;3;2;1;2;500;113,51;belo-horizonte;oeste;Estoril;None
1823584;Apartamento 2 quartos;360000;45;0;0;2;1;0;1;355;77;belo-horizonte;leste;Floresta;None
1831792;Casa;360000;400;-19,86593;-43,898237;3;3;0;3;0;160;belo-horizonte;nordeste;Goi�nia;None
1831838;Casa;360000;400;-19,8663556;-43,8981318;3;3;0;3;0;160;belo-horizonte;nordeste;Goi�nia;None
1831857;Apartamento 3 quartos;360000;68;-19,9019757;-43,9793666;3;2;1;2;460;112;belo-horizonte;noroeste;Cai�aras;None
2190777;Apartamento 3 quartos;360000;120;-19,9261615;-43,9916756;3;2;1;2;350;108,38;belo-horizonte;noroeste;Cora��o Eucar�stico;None
2223719;Apartamento 3 quartos;360000;80;-19,9201253;-43,9760476;3;2;1;1;470;110;belo-horizonte;noroeste;Padre Eust�quio;None
2858306;Apartamento 2 quartos;360000;66;-19,8862943;-43,9247216;2;1;0;1;250;125;belo-horizonte;leste;Cidade Nova;None
3233793;Apartamento 3 quartos;360000;70;-19,8990635;-43,9307241;3;3;1;1;350;128;belo-horizonte;leste;Gra�a;None
3234119;Apartamento 3 quartos;360000;66;-19,8398665;-43,9889145;3;1;1;1;50;50;belo-horizonte;pampulha;Copacabana;None
3234478;Apartamento 3 quartos;360000;100;-19,8867342;-44,0021323;3;3;1;2;300;103,22;belo-horizonte;pampulha;Castelo;None
3235223;Apartamento 3 quartos;360000;70;-19,8292648;-43,9394714;3;2;1;2;350;100;belo-horizonte;norte;Floramar;None
3235590;Apartamento 3 quartos;360000;94;0;0;3;1;0;1;285;66,66;belo-horizonte;noroeste;Padre Eust�quio;None
3235758;Apartamento 1 quarto;360000;54;-19,9286056;-43,9388859;1;1;1;1;484,34;99,81;belo-horizonte;centro-sul;Lourdes;None
3246195;Apartamento 3 quartos;360000;79;-19,9074113;-43,9212202;3;2;1;2;250;101,55;belo-horizonte;leste;Sagrada Fam�lia;None
3246839;Apartamento 3 quartos;360000;86;-19,88908;-43,998062;3;1;1;2;320;97,9;belo-horizonte;pampulha;Castelo;None
3246883;Apartamento 3 quartos;360000;85;-19,881521;-44,0101159;3;1;1;2;280;115;belo-horizonte;pampulha;Serrano;None
3248363;Apartamento 3 quartos;360000;100;-19,89824;-43,92288;3;1;0;1;460;121,48;belo-horizonte;leste;Cidade Nova;None
3248971;Apartamento 3 quartos;360000;130;-19,861049;-43,94648;3;2;1;2;245;891,6;belo-horizonte;pampulha;Jaragu�;None
3249376;Apartamento 3 quartos;360000;80;-19,953864;-43,978391;3;1;1;2;180;100;belo-horizonte;oeste;Hava�;None
3249873;Cobertura;360000;133;-19,8690218;-43,9184497;4;2;0;1;148;94,06;belo-horizonte;nordeste;Fern�o Dias;None
3249902;Conjunto de salas;360000;77;-19,967179;-43,95396;0;2;0;1;332;144;belo-horizonte;centro-sul;Santa L�cia;None
3250644;�rea Privativa;360000;70;-19,8433769;-43,9797472;3;1;0;1;120;97;belo-horizonte;pampulha;Jardim Atl�ntico;None
3253502;Apartamento 3 quartos;360000;95;-19,944209;-43,9754293;3;2;1;1;270;86,4;belo-horizonte;oeste;Jardim Am�rica;None
3255358;Apartamento 2 quartos;360000;86;-19,9275245;-43,9678261;2;2;0;0;360;92,61;belo-horizonte;oeste;Calafate;None
3257890;Apartamento 2 quartos;360000;85;-19,9249979;-43,9400091;2;2;0;0;506;115;belo-horizonte;centro-sul;Centro;None
3259375;Apartamento 3 quartos;360000;69;-19,979894;-43,9743551;3;0;0;2;575,27;129,43;belo-horizonte;oeste;Buritis;None
3261871;Apartamento 3 quartos;360000;120;-19,9116667;-43,9345274;3;2;1;1;700;96,54;belo-horizonte;leste;Floresta;None
3262021;Lote-�rea-Terreno;360000;162;-19,9165315;-43,9579577;0;0;0;1;0;90,61;belo-horizonte;noroeste;Carlos Prates;None
3263734;�rea Privativa;360000;106;-19,933055;-43,973538;3;2;1;1;375;61,09;belo-horizonte;oeste;Nova Su�ssa;None
3266455;Apartamento 3 quartos;360000;110;-19,8815223;-43,9941131;3;1;1;2;588,33;144,33;belo-horizonte;pampulha;Castelo;None
3266669;Apartamento 3 quartos;360000;94;-19,9022322;-43,9709226;3;3;1;2;250;105,8;belo-horizonte;noroeste;Cai�aras;None
3267560;Apartamento 2 quartos;360000;88;-19,91635655;-44,00966812;2;2;1;2;200;97,81;belo-horizonte;noroeste;�lvaro Camargos;None
3272716;Apartamento 3 quartos;360000;131;-19,9207743;-43,9514845;3;2;0;0;500;110;belo-horizonte;centro-sul;Barro Preto;None
3276261;Apartamento 3 quartos;360000;95;-19,948255;-43,9421541;3;2;1;2;250;146,9;belo-horizonte;centro-sul;Santo Ant�nio;None
3323324;Apartamento 3 quartos;360000;95;0;0;3;1;1;2;300;148;belo-horizonte;oeste;Buritis;None
32159;Apartamento 3 quartos;361046;69;-19,8722335;-43,9879717;3;1;1;2;280;100;belo-horizonte;pampulha;Ouro Preto;None
124924;Apartamento 3 quartos;361702;79;-19,9381026;-43,9755342;3;1;1;1;415;522,18;belo-horizonte;oeste;Nova Su�ssa;None
24142;Apartamento 3 quartos;364485;69;-19,87263;-43,990981;3;1;1;2;280;100;belo-horizonte;pampulha;Ouro Preto;None
